state,state_short,date,delta_confirmed,delta_recovered,delta_deceased,delta_tested,delta_vaccinated_1,delta_vaccinated_2
Andaman and Nicobar Islands,AN,2021-05-12,44,26,3,544,349,230
Andaman and Nicobar Islands,AN,2021-05-13,40,38,2,402,264,373
Andaman and Nicobar Islands,AN,2021-05-14,32,12,2,425,9,0
Andaman and Nicobar Islands,AN,2021-05-15,26,42,0,209,247,292
Andaman and Nicobar Islands,AN,2021-05-16,35,16,3,578,1,11
Andaman and Nicobar Islands,AN,2021-05-17,35,46,1,428,429,5
Andaman and Nicobar Islands,AN,2021-05-18,36,30,3,293,278,3
Andaman and Nicobar Islands,AN,2021-05-19,35,26,3,458,503,12
Andaman and Nicobar Islands,AN,2021-05-20,49,16,1,496,1731,208
Andaman and Nicobar Islands,AN,2021-05-21,31,16,2,666,766,2
Andaman and Nicobar Islands,AN,2021-05-22,31,24,3,625,810,1
Andaman and Nicobar Islands,AN,2021-05-23,24,32,2,625,385,0
Andaman and Nicobar Islands,AN,2021-05-24,9,22,1,131,451,0
Andaman and Nicobar Islands,AN,2021-05-25,25,49,2,331,685,2
Andaman and Nicobar Islands,AN,2021-05-26,23,29,2,461,809,0
Andaman and Nicobar Islands,AN,2021-05-27,16,18,1,340,611,3
Andaman and Nicobar Islands,AN,2021-05-28,19,39,4,492,758,5
Andaman and Nicobar Islands,AN,2021-05-29,28,30,0,544,1013,4
Andaman and Nicobar Islands,AN,2021-05-30,20,23,1,424,242,0
Andaman and Nicobar Islands,AN,2021-05-31,21,36,1,625,528,15
Andaman and Nicobar Islands,AN,2021-06-01,13,26,3,735,731,5
Andaman and Nicobar Islands,AN,2021-06-02,25,36,1,523,499,4
Andaman and Nicobar Islands,AN,2021-06-03,27,39,0,615,683,8
Andaman and Nicobar Islands,AN,2021-06-04,18,32,2,666,501,8
Andaman and Nicobar Islands,AN,2021-06-05,17,24,1,633,463,16
Andaman and Nicobar Islands,AN,2021-06-06,14,18,0,789,8,0
Andaman and Nicobar Islands,AN,2021-06-07,12,18,1,699,507,28
Andaman and Nicobar Islands,AN,2021-06-08,23,23,2,822,399,26
Andaman and Nicobar Islands,AN,2021-06-09,14,17,0,879,321,11
Andaman and Nicobar Islands,AN,2021-06-10,29,21,0,718,887,13
Andaman and Nicobar Islands,AN,2021-06-11,36,11,0,1130,746,19
Andaman and Nicobar Islands,AN,2021-06-12,10,12,1,802,857,29
Andaman and Nicobar Islands,AN,2021-06-13,18,29,0,910,2,0
Andaman and Nicobar Islands,AN,2021-06-14,8,9,0,656,936,20
Andaman and Nicobar Islands,AN,2021-06-15,11,15,0,763,909,22
Andaman and Nicobar Islands,AN,2021-06-16,26,30,1,899,960,23
Andaman and Nicobar Islands,AN,2021-06-17,29,25,0,728,933,29
Andaman and Nicobar Islands,AN,2021-06-18,28,24,0,631,930,18
Andaman and Nicobar Islands,AN,2021-06-19,31,34,0,786,840,37
Andaman and Nicobar Islands,AN,2021-06-20,12,15,0,772,2,0
Andaman and Nicobar Islands,AN,2021-06-21,9,14,0,860,758,23
Andaman and Nicobar Islands,AN,2021-06-22,10,4,0,987,2757,36
Andaman and Nicobar Islands,AN,2021-06-23,13,15,0,878,3899,35
Andaman and Nicobar Islands,AN,2021-06-24,2,4,0,703,4885,181
Andaman and Nicobar Islands,AN,2021-06-25,1,31,0,690,4789,74
Andaman and Nicobar Islands,AN,2021-06-26,5,20,0,642,5050,455
Andaman and Nicobar Islands,AN,2021-06-27,9,1,0,959,1683,5
Andaman and Nicobar Islands,AN,2021-06-28,7,20,1,732,3485,1129
Andaman and Nicobar Islands,AN,2021-06-29,4,10,0,992,4544,1107
Andaman and Nicobar Islands,AN,2021-06-30,1,12,0,678,3422,1281
Andaman and Nicobar Islands,AN,2021-07-01,2,0,0,851,834,1375
Andaman and Nicobar Islands,AN,2021-07-02,6,17,0,701,1031,1689
Andaman and Nicobar Islands,AN,2021-07-03,3,5,0,919,995,1886
Andaman and Nicobar Islands,AN,2021-07-04,4,3,0,955,12,400
Andaman and Nicobar Islands,AN,2021-07-05,0,6,0,850,956,4093
Andaman and Nicobar Islands,AN,2021-07-06,5,4,0,900,1103,5822
Andaman and Nicobar Islands,AN,2021-07-07,4,6,0,999,974,5441
Andaman and Nicobar Islands,AN,2021-07-08,1,2,0,750,909,4827
Andaman and Nicobar Islands,AN,2021-07-09,0,1,0,783,795,6317
Andaman and Nicobar Islands,AN,2021-07-10,0,0,1,952,2041,4847
Andaman and Nicobar Islands,AN,2021-07-11,0,0,0,737,223,196
Andaman and Nicobar Islands,AN,2021-07-12,1,3,0,870,1986,5453
Andaman and Nicobar Islands,AN,2021-07-13,3,3,0,951,6060,4088
Andaman and Nicobar Islands,AN,2021-07-14,3,1,0,832,2625,3413
Andaman and Nicobar Islands,AN,2021-07-15,2,0,0,936,1763,2810
Andaman and Nicobar Islands,AN,2021-07-16,4,1,0,1034,1105,2473
Andaman and Nicobar Islands,AN,2021-07-17,1,1,0,1358,791,2246
Andaman and Nicobar Islands,AN,2021-07-18,4,4,0,1243,132,106
Andaman and Nicobar Islands,AN,2021-07-19,6,3,0,1200,920,2237
Andaman and Nicobar Islands,AN,2021-07-20,2,2,0,1040,2432,2000
Andaman and Nicobar Islands,AN,2021-07-21,3,4,0,988,3,52
Andaman and Nicobar Islands,AN,2021-07-22,4,3,0,676,2846,2064
Andaman and Nicobar Islands,AN,2021-07-23,0,2,0,1071,3147,1578
Andaman and Nicobar Islands,AN,2021-07-24,0,3,0,1141,2565,1241
Andaman and Nicobar Islands,AN,2021-07-25,4,3,0,969,563,81
Andaman and Nicobar Islands,AN,2021-07-26,1,2,0,1333,1801,1326
Andaman and Nicobar Islands,AN,2021-07-27,0,2,0,1311,2909,982
Andaman and Nicobar Islands,AN,2021-07-28,1,6,0,1061,3253,691
Andaman and Nicobar Islands,AN,2021-07-29,3,0,0,1155,2731,666
Andaman and Nicobar Islands,AN,2021-07-30,1,3,0,1183,2056,642
Andaman and Nicobar Islands,AN,2021-07-31,2,2,0,1231,3665,697
Andaman and Nicobar Islands,AN,2021-08-01,2,3,0,1193,48,71
Andaman and Nicobar Islands,AN,2021-08-02,0,1,0,1129,834,524
Andaman and Nicobar Islands,AN,2021-08-03,1,1,0,1646,991,434
Andaman and Nicobar Islands,AN,2021-08-04,1,3,0,1149,1004,573
Andaman and Nicobar Islands,AN,2021-08-05,0,0,0,1352,884,395
Andaman and Nicobar Islands,AN,2021-08-06,0,0,0,1543,877,286
Andaman and Nicobar Islands,AN,2021-08-07,3,1,0,1326,688,406
Andaman and Nicobar Islands,AN,2021-08-08,2,1,0,1207,55,21
Andaman and Nicobar Islands,AN,2021-08-09,0,2,0,1172,976,329
Andaman and Nicobar Islands,AN,2021-08-10,2,0,0,1347,934,448
Andaman and Nicobar Islands,AN,2021-08-11,0,1,0,1167,2329,445
Andaman and Nicobar Islands,AN,2021-08-12,0,0,0,1146,4447,493
Andaman and Nicobar Islands,AN,2021-08-13,0,2,0,1283,4553,520
Andaman and Nicobar Islands,AN,2021-08-14,0,2,0,1351,4393,780
Andaman and Nicobar Islands,AN,2021-08-15,0,2,0,1022,220,18
Andaman and Nicobar Islands,AN,2021-08-16,1,0,0,1518,1687,509
Andaman and Nicobar Islands,AN,2021-08-17,0,0,0,1896,1219,523
Andaman and Nicobar Islands,AN,2021-08-18,1,0,0,2185,821,923
Andaman and Nicobar Islands,AN,2021-08-19,3,0,0,2033,70,32
Andaman and Nicobar Islands,AN,2021-08-20,3,0,0,1871,1466,367
Andaman and Nicobar Islands,AN,2021-08-21,1,0,0,2119,302,496
Andaman and Nicobar Islands,AN,2021-08-22,0,1,0,1278,138,17
Andaman and Nicobar Islands,AN,2021-08-23,2,0,0,1862,3012,1104
Andaman and Nicobar Islands,AN,2021-08-24,1,1,0,2163,2979,796
Andaman and Nicobar Islands,AN,2021-08-25,0,3,0,2141,2911,958
Andaman and Nicobar Islands,AN,2021-08-26,0,3,0,1959,2254,461
Andaman and Nicobar Islands,AN,2021-08-27,0,1,0,2023,1831,519
Andaman and Nicobar Islands,AN,2021-08-28,0,0,0,1918,0,0
Andaman and Nicobar Islands,AN,2021-08-29,4,2,0,2075,2840,841
Andaman and Nicobar Islands,AN,2021-08-30,1,1,0,1702,1346,191
Andaman and Nicobar Islands,AN,2021-08-31,1,0,0,2006,1690,760
Andaman and Nicobar Islands,AN,2021-09-01,0,0,0,1995,1451,576
Andaman and Nicobar Islands,AN,2021-09-02,1,0,0,1908,1291,633
Andaman and Nicobar Islands,AN,2021-09-03,3,1,0,1624,897,503
Andaman and Nicobar Islands,AN,2021-09-04,2,4,0,1876,1020,710
Andaman and Nicobar Islands,AN,2021-09-05,0,1,0,1924,39,15
Andaman and Nicobar Islands,AN,2021-09-06,0,0,0,2009,864,987
Andaman and Nicobar Islands,AN,2021-09-07,1,0,0,2158,1158,889
Andaman and Nicobar Islands,AN,2021-09-08,3,1,0,1882,1374,846
Andaman and Nicobar Islands,AN,2021-09-09,1,3,0,2129,1537,1163
Andaman and Nicobar Islands,AN,2021-09-10,2,2,0,1912,1139,678
Andaman and Nicobar Islands,AN,2021-09-11,1,0,0,1900,1254,1234
Andaman and Nicobar Islands,AN,2021-09-12,2,1,0,1718,1839,370
Andaman and Nicobar Islands,AN,2021-09-13,2,3,0,1452,1704,830
Andaman and Nicobar Islands,AN,2021-09-14,8,1,0,2509,1962,1900
Andaman and Nicobar Islands,AN,2021-09-15,0,2,0,2262,3770,2355
Andaman and Nicobar Islands,AN,2021-09-16,3,1,0,2369,840,2548
Andaman and Nicobar Islands,AN,2021-09-17,1,2,0,2417,3994,3259
Andaman and Nicobar Islands,AN,2021-09-18,2,2,0,2550,1545,4499
Andaman and Nicobar Islands,AN,2021-09-19,2,3,0,2582,1140,1596
Andaman and Nicobar Islands,AN,2021-09-20,2,0,0,2683,448,3461
Andaman and Nicobar Islands,AN,2021-09-21,5,3,0,2474,424,4108
Andaman and Nicobar Islands,AN,2021-09-22,8,5,0,2199,347,3491
Andaman and Nicobar Islands,AN,2021-09-23,1,4,0,2393,322,2077
Andaman and Nicobar Islands,AN,2021-09-24,1,2,0,2486,330,1671
Andaman and Nicobar Islands,AN,2021-09-25,1,1,0,2096,310,1843
Andaman and Nicobar Islands,AN,2021-09-26,0,3,0,1549,29,64
Andaman and Nicobar Islands,AN,2021-09-27,1,3,0,1342,355,1514
Andaman and Nicobar Islands,AN,2021-09-28,1,1,0,1496,269,1039
Andaman and Nicobar Islands,AN,2021-09-29,0,2,0,1686,317,1483
Andaman and Nicobar Islands,AN,2021-09-30,1,1,0,1921,264,1070
Andaman and Nicobar Islands,AN,2021-10-01,0,1,0,2159,254,1065
Andaman and Nicobar Islands,AN,2021-10-02,1,0,0,1823,17,59
Andaman and Nicobar Islands,AN,2021-10-03,1,1,0,1614,0,10
Andaman and Nicobar Islands,AN,2021-10-04,1,0,0,1343,293,2649
Andaman and Nicobar Islands,AN,2021-10-05,2,3,0,1833,262,2224
Andaman and Nicobar Islands,AN,2021-10-06,1,0,0,1791,293,2352
Andaman and Nicobar Islands,AN,2021-10-07,2,1,0,1717,206,1864
Andaman and Nicobar Islands,AN,2021-10-08,0,1,0,1489,186,1625
Andaman and Nicobar Islands,AN,2021-10-09,3,2,0,1730,168,1595
Andaman and Nicobar Islands,AN,2021-10-10,1,2,0,1430,21,91
Andaman and Nicobar Islands,AN,2021-10-11,1,1,0,1410,251,1406
Andaman and Nicobar Islands,AN,2021-10-12,1,3,0,1701,188,1825
Andaman and Nicobar Islands,AN,2021-10-13,2,1,0,1605,200,733
Andaman and Nicobar Islands,AN,2021-10-14,3,2,0,1500,135,1535
Andaman and Nicobar Islands,AN,2021-10-15,1,2,0,1463,7,117
Andaman and Nicobar Islands,AN,2021-10-16,0,0,0,942,112,2433
Andaman and Nicobar Islands,AN,2021-10-17,1,2,0,1368,1,9
Andaman and Nicobar Islands,AN,2021-10-18,0,1,0,1203,206,2737
Andaman and Nicobar Islands,AN,2021-10-19,4,3,0,1569,138,2419
Andaman and Nicobar Islands,AN,2021-10-20,0,1,0,1471,3,156
Andaman and Nicobar Islands,AN,2021-10-21,0,0,0,1458,133,3668
Andaman and Nicobar Islands,AN,2021-10-22,0,1,0,1468,186,2869
Andaman and Nicobar Islands,AN,2021-10-23,2,0,0,1699,124,2738
Andaman and Nicobar Islands,AN,2021-10-24,0,2,0,1158,5,124
Andaman and Nicobar Islands,AN,2021-10-25,0,1,0,1335,230,2412
Andaman and Nicobar Islands,AN,2021-10-26,0,1,0,1144,165,2112
Andaman and Nicobar Islands,AN,2021-10-27,2,1,0,1172,132,1648
Andaman and Nicobar Islands,AN,2021-10-28,1,0,0,1301,132,1621
Andaman and Nicobar Islands,AN,2021-10-29,0,1,0,1348,128,1421
Andaman and Nicobar Islands,AN,2021-10-30,0,1,0,1260,94,1413
Andaman and Nicobar Islands,AN,2021-10-31,0,0,0,1376,3,13
Andhra Pradesh,AP,2020-03-12,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-19,2,0,0,0,0,0
Andhra Pradesh,AP,2020-03-21,2,0,0,0,0,0
Andhra Pradesh,AP,2020-03-22,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-23,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-24,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-25,2,0,0,0,0,0
Andhra Pradesh,AP,2020-03-26,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-27,2,0,0,0,0,0
Andhra Pradesh,AP,2020-03-28,6,0,0,0,0,0
Andhra Pradesh,AP,2020-03-29,2,1,0,0,0,0
Andhra Pradesh,AP,2020-03-30,2,0,0,0,0,0
Andhra Pradesh,AP,2020-03-31,21,0,0,0,0,0
Andhra Pradesh,AP,2020-04-01,67,1,0,0,0,0
Andhra Pradesh,AP,2020-04-02,38,0,0,1800,0,0
Andhra Pradesh,AP,2020-04-03,15,0,1,0,0,0
Andhra Pradesh,AP,2020-04-04,28,0,0,0,0,0
Andhra Pradesh,AP,2020-04-05,64,3,0,0,0,0
Andhra Pradesh,AP,2020-04-06,47,0,2,0,0,0
Andhra Pradesh,AP,2020-04-07,11,0,1,0,0,0
Andhra Pradesh,AP,2020-04-08,34,1,0,0,0,0
Andhra Pradesh,AP,2020-04-09,15,4,2,0,0,0
Andhra Pradesh,AP,2020-04-10,18,0,0,4574,0,0
Andhra Pradesh,AP,2020-04-11,24,0,0,584,0,0
Andhra Pradesh,AP,2020-04-12,15,2,1,0,0,0
Andhra Pradesh,AP,2020-04-13,19,0,0,1797,0,0
Andhra Pradesh,AP,2020-04-14,45,4,4,1750,0,0
Andhra Pradesh,AP,2020-04-15,41,4,3,1108,0,0
Andhra Pradesh,AP,2020-04-16,9,0,0,8622,0,0
Andhra Pradesh,AP,2020-04-17,38,15,0,0,0,0
Andhra Pradesh,AP,2020-04-18,31,7,2,1215,0,0
Andhra Pradesh,AP,2020-04-19,44,23,1,5508,0,0
Andhra Pradesh,AP,2020-04-20,75,27,3,3775,0,0
Andhra Pradesh,AP,2020-04-21,35,4,2,5022,0,0
Andhra Pradesh,AP,2020-04-22,56,24,2,5757,0,0
Andhra Pradesh,AP,2020-04-23,80,21,3,6520,0,0
Andhra Pradesh,AP,2020-04-24,62,4,2,6306,0,0
Andhra Pradesh,AP,2020-04-25,61,26,2,6928,0,0
Andhra Pradesh,AP,2020-04-26,81,60,0,6768,0,0
Andhra Pradesh,AP,2020-04-27,80,4,0,6517,0,0
Andhra Pradesh,AP,2020-04-28,82,23,0,5783,0,0
Andhra Pradesh,AP,2020-04-29,73,29,0,7727,0,0
Andhra Pradesh,AP,2020-04-30,71,34,0,6497,0,0
Andhra Pradesh,AP,2020-05-01,60,82,2,7902,0,0
Andhra Pradesh,AP,2020-05-02,62,38,0,5943,0,0
Andhra Pradesh,AP,2020-05-03,58,47,0,6534,0,0
Andhra Pradesh,AP,2020-05-04,67,36,0,10292,0,0
Andhra Pradesh,AP,2020-05-05,67,65,1,8263,0,0
Andhra Pradesh,AP,2020-05-06,60,140,2,7782,0,0
Andhra Pradesh,AP,2020-05-07,56,51,2,8087,0,0
Andhra Pradesh,AP,2020-05-08,54,62,3,7320,0,0
Andhra Pradesh,AP,2020-05-09,43,45,3,8388,0,0
Andhra Pradesh,AP,2020-05-10,50,38,1,8666,0,0
Andhra Pradesh,AP,2020-05-11,38,73,0,7409,0,0
Andhra Pradesh,AP,2020-05-12,71,58,1,10730,0,0
Andhra Pradesh,AP,2020-05-13,48,86,1,9322,0,0
Andhra Pradesh,AP,2020-05-14,68,50,1,9256,0,0
Andhra Pradesh,AP,2020-05-15,102,60,0,9038,0,0
Andhra Pradesh,AP,2020-05-16,48,101,1,0,0,0
Andhra Pradesh,AP,2020-05-17,25,103,1,19508,0,0
Andhra Pradesh,AP,2020-05-18,52,96,0,9773,0,0
Andhra Pradesh,AP,2020-05-19,57,69,2,9679,0,0
Andhra Pradesh,AP,2020-05-20,71,43,1,9162,0,0
Andhra Pradesh,AP,2020-05-21,45,41,1,8092,0,0
Andhra Pradesh,AP,2020-05-22,62,26,1,8415,0,0
Andhra Pradesh,AP,2020-05-23,47,48,1,8850,0,0
Andhra Pradesh,AP,2020-05-24,66,62,0,11357,0,0
Andhra Pradesh,AP,2020-05-25,106,51,0,10240,0,0
Andhra Pradesh,AP,2020-05-26,97,125,1,8148,0,0
Andhra Pradesh,AP,2020-05-27,134,48,1,9664,0,0
Andhra Pradesh,AP,2020-05-28,128,68,1,9858,0,0
Andhra Pradesh,AP,2020-05-29,85,101,1,11638,0,0
Andhra Pradesh,AP,2020-05-30,131,55,0,9504,0,0
Andhra Pradesh,AP,2020-05-31,110,51,2,9370,0,0
Andhra Pradesh,AP,2020-06-01,105,34,2,10567,0,0
Andhra Pradesh,AP,2020-06-02,115,40,0,12366,0,0
Andhra Pradesh,AP,2020-06-03,180,50,4,8066,0,0
Andhra Pradesh,AP,2020-06-04,141,65,3,9986,0,0
Andhra Pradesh,AP,2020-06-05,138,36,2,9831,0,0
Andhra Pradesh,AP,2020-06-06,210,75,0,12771,0,0
Andhra Pradesh,AP,2020-06-07,199,29,2,17695,0,0
Andhra Pradesh,AP,2020-06-08,154,42,0,14246,0,0
Andhra Pradesh,AP,2020-06-09,69,48,2,15085,0,0
Andhra Pradesh,AP,2020-06-10,365,110,1,15355,0,0
Andhra Pradesh,AP,2020-06-11,182,99,2,11602,0,0
Andhra Pradesh,AP,2020-06-12,207,123,0,11775,0,0
Andhra Pradesh,AP,2020-06-13,222,94,2,14477,0,0
Andhra Pradesh,AP,2020-06-14,294,131,2,15632,0,0
Andhra Pradesh,AP,2020-06-15,304,69,2,15173,0,0
Andhra Pradesh,AP,2020-06-16,264,128,2,15911,0,0
Andhra Pradesh,AP,2020-06-17,351,128,2,15188,0,0
Andhra Pradesh,AP,2020-06-18,425,131,2,13923,0,0
Andhra Pradesh,AP,2020-06-19,465,133,4,17609,0,0
Andhra Pradesh,AP,2020-06-20,491,206,5,22371,0,0
Andhra Pradesh,AP,2020-06-21,477,196,5,24451,0,0
Andhra Pradesh,AP,2020-06-22,443,128,5,16720,0,0
Andhra Pradesh,AP,2020-06-23,462,157,8,20639,0,0
Andhra Pradesh,AP,2020-06-24,497,187,10,36047,0,0
Andhra Pradesh,AP,2020-06-25,553,209,7,19085,0,0
Andhra Pradesh,AP,2020-06-26,605,208,10,22305,0,0
Andhra Pradesh,AP,2020-06-27,796,284,11,24458,0,0
Andhra Pradesh,AP,2020-06-28,813,428,12,25778,0,0
Andhra Pradesh,AP,2020-06-29,793,324,11,30216,0,0
Andhra Pradesh,AP,2020-06-30,704,279,7,18114,0,0
Andhra Pradesh,AP,2020-07-01,657,477,6,28239,0,0
Andhra Pradesh,AP,2020-07-02,845,325,5,14284,0,0
Andhra Pradesh,AP,2020-07-03,837,319,8,38898,0,0
Andhra Pradesh,AP,2020-07-04,765,376,12,24962,0,0
Andhra Pradesh,AP,2020-07-05,998,414,14,20567,0,0
Andhra Pradesh,AP,2020-07-06,1322,498,7,16712,0,0
Andhra Pradesh,AP,2020-07-07,1178,825,13,16238,0,0
Andhra Pradesh,AP,2020-07-08,1062,1356,12,27643,0,0
Andhra Pradesh,AP,2020-07-09,1555,1053,13,16882,0,0
Andhra Pradesh,AP,2020-07-10,1608,1040,15,21020,0,0
Andhra Pradesh,AP,2020-07-11,1813,1199,17,20590,0,0
Andhra Pradesh,AP,2020-07-12,1933,1019,19,17624,0,0
Andhra Pradesh,AP,2020-07-13,1935,1052,37,19247,0,0
Andhra Pradesh,AP,2020-07-14,1916,1003,43,22670,0,0
Andhra Pradesh,AP,2020-07-15,2432,911,44,22197,0,0
Andhra Pradesh,AP,2020-07-16,2593,1015,40,22304,0,0
Andhra Pradesh,AP,2020-07-17,2602,905,42,20245,0,0
Andhra Pradesh,AP,2020-07-18,3963,1465,52,23872,0,0
Andhra Pradesh,AP,2020-07-19,5041,1127,56,31148,0,0
Andhra Pradesh,AP,2020-07-20,4074,1338,54,33580,0,0
Andhra Pradesh,AP,2020-07-21,4944,1346,62,37162,0,0
Andhra Pradesh,AP,2020-07-22,6045,6553,65,49553,0,0
Andhra Pradesh,AP,2020-07-23,7998,5428,61,58052,0,0
Andhra Pradesh,AP,2020-07-24,8147,2380,49,48114,0,0
Andhra Pradesh,AP,2020-07-25,7813,3320,52,53681,0,0
Andhra Pradesh,AP,2020-07-26,7627,3046,56,47645,0,0
Andhra Pradesh,AP,2020-07-27,6051,3257,49,43127,0,0
Andhra Pradesh,AP,2020-07-28,7948,3064,58,62979,0,0
Andhra Pradesh,AP,2020-07-29,10093,2784,65,70584,0,0
Andhra Pradesh,AP,2020-07-30,10167,4618,68,70068,0,0
Andhra Pradesh,AP,2020-07-31,10376,3840,68,61699,0,0
Andhra Pradesh,AP,2020-08-01,9276,12750,58,60797,0,0
Andhra Pradesh,AP,2020-08-02,8555,6272,67,52834,0,0
Andhra Pradesh,AP,2020-08-03,7822,5786,63,45516,0,0
Andhra Pradesh,AP,2020-08-04,9747,6953,67,64147,0,0
Andhra Pradesh,AP,2020-08-05,10128,8729,77,60576,0,0
Andhra Pradesh,AP,2020-08-06,10328,8516,72,63686,0,0
Andhra Pradesh,AP,2020-08-07,10171,7594,89,62938,0,0
Andhra Pradesh,AP,2020-08-08,10080,9151,97,62123,0,0
Andhra Pradesh,AP,2020-08-09,10820,9097,97,62912,0,0
Andhra Pradesh,AP,2020-08-10,7665,6924,80,46999,0,0
Andhra Pradesh,AP,2020-08-11,9024,9113,87,58315,0,0
Andhra Pradesh,AP,2020-08-12,9597,6676,93,57148,0,0
Andhra Pradesh,AP,2020-08-13,9996,9499,82,55692,0,0
Andhra Pradesh,AP,2020-08-14,8943,9779,97,53026,0,0
Andhra Pradesh,AP,2020-08-15,8732,10414,87,53712,0,0
Andhra Pradesh,AP,2020-08-16,8012,10117,88,48746,0,0
Andhra Pradesh,AP,2020-08-17,6780,7866,82,44578,0,0
Andhra Pradesh,AP,2020-08-18,9652,9211,88,56090,0,0
Andhra Pradesh,AP,2020-08-19,9742,8061,86,57685,0,0
Andhra Pradesh,AP,2020-08-20,9393,8846,95,55551,0,0
Andhra Pradesh,AP,2020-08-21,9544,8827,91,55010,0,0
Andhra Pradesh,AP,2020-08-22,10276,8593,97,61469,0,0
Andhra Pradesh,AP,2020-08-23,7895,7449,93,46712,0,0
Andhra Pradesh,AP,2020-08-24,8601,8741,86,54463,0,0
Andhra Pradesh,AP,2020-08-25,9927,9419,92,64351,0,0
Andhra Pradesh,AP,2020-08-26,10830,8473,81,61838,0,0
Andhra Pradesh,AP,2020-08-27,10621,8528,92,61300,0,0
Andhra Pradesh,AP,2020-08-28,10526,8463,81,61331,0,0
Andhra Pradesh,AP,2020-08-29,10548,8976,82,62024,0,0
Andhra Pradesh,AP,2020-08-30,10603,9067,88,63077,0,0
Andhra Pradesh,AP,2020-08-31,10004,8772,85,56490,0,0
Andhra Pradesh,AP,2020-09-01,10368,9350,84,59834,0,0
Andhra Pradesh,AP,2020-09-02,10392,8454,72,60804,0,0
Andhra Pradesh,AP,2020-09-03,10199,9499,75,62225,0,0
Andhra Pradesh,AP,2020-09-04,10776,12334,76,59919,0,0
Andhra Pradesh,AP,2020-09-05,10825,11941,71,69623,0,0
Andhra Pradesh,AP,2020-09-06,10794,11915,70,72573,0,0
Andhra Pradesh,AP,2020-09-07,8368,10055,70,58187,0,0
Andhra Pradesh,AP,2020-09-08,10601,11691,73,70993,0,0
Andhra Pradesh,AP,2020-09-09,10418,9842,74,71692,0,0
Andhra Pradesh,AP,2020-09-10,10175,10040,68,72229,0,0
Andhra Pradesh,AP,2020-09-11,9999,11069,77,71137,0,0
Andhra Pradesh,AP,2020-09-12,9901,10292,67,75465,0,0
Andhra Pradesh,AP,2020-09-13,9536,10131,66,72233,0,0
Andhra Pradesh,AP,2020-09-14,7956,9764,60,61529,0,0
Andhra Pradesh,AP,2020-09-15,8846,9628,69,70511,0,0
Andhra Pradesh,AP,2020-09-16,8835,10845,64,75013,0,0
Andhra Pradesh,AP,2020-09-17,8702,10712,72,77492,0,0
Andhra Pradesh,AP,2020-09-18,8096,11803,67,74710,0,0
Andhra Pradesh,AP,2020-09-19,8218,10820,58,74595,0,0
Andhra Pradesh,AP,2020-09-20,7738,10608,57,70455,0,0
Andhra Pradesh,AP,2020-09-21,6235,10502,51,56569,0,0
Andhra Pradesh,AP,2020-09-22,7553,10555,51,68829,0,0
Andhra Pradesh,AP,2020-09-23,7228,8291,45,72838,0,0
Andhra Pradesh,AP,2020-09-24,7855,8807,52,76000,0,0
Andhra Pradesh,AP,2020-09-25,7073,8695,48,69429,0,0
Andhra Pradesh,AP,2020-09-26,7293,9125,57,75990,0,0
Andhra Pradesh,AP,2020-09-27,6923,7796,45,76416,0,0
Andhra Pradesh,AP,2020-09-28,5487,7210,37,66121,0,0
Andhra Pradesh,AP,2020-09-29,6190,9836,35,68429,0,0
Andhra Pradesh,AP,2020-09-30,6133,7075,48,71806,0,0
Andhra Pradesh,AP,2020-10-01,6751,7297,41,71577,0,0
Andhra Pradesh,AP,2020-10-02,6555,7485,31,70399,0,0
Andhra Pradesh,AP,2020-10-03,6224,7798,41,72861,0,0
Andhra Pradesh,AP,2020-10-04,6242,7084,40,72811,0,0
Andhra Pradesh,AP,2020-10-05,4256,7558,38,56145,0,0
Andhra Pradesh,AP,2020-10-06,5795,6046,33,65889,0,0
Andhra Pradesh,AP,2020-10-07,5120,6349,34,66769,0,0
Andhra Pradesh,AP,2020-10-08,5292,6102,42,66944,0,0
Andhra Pradesh,AP,2020-10-09,5145,6110,31,70521,0,0
Andhra Pradesh,AP,2020-10-10,5653,6659,35,73625,0,0
Andhra Pradesh,AP,2020-10-11,5210,5509,30,75517,0,0
Andhra Pradesh,AP,2020-10-12,3224,5504,32,61112,0,0
Andhra Pradesh,AP,2020-10-13,4622,5715,35,72082,0,0
Andhra Pradesh,AP,2020-10-14,3892,5050,28,69463,0,0
Andhra Pradesh,AP,2020-10-15,4038,5622,38,73767,0,0
Andhra Pradesh,AP,2020-10-16,3967,5010,25,74337,0,0
Andhra Pradesh,AP,2020-10-17,3676,5529,24,70881,0,0
Andhra Pradesh,AP,2020-10-18,3986,4591,23,74945,0,0
Andhra Pradesh,AP,2020-10-19,2918,4303,24,61330,0,0
Andhra Pradesh,AP,2020-10-20,3503,5144,28,69095,0,0
Andhra Pradesh,AP,2020-10-21,3746,4739,27,74422,0,0
Andhra Pradesh,AP,2020-10-22,3620,3723,16,76726,0,0
Andhra Pradesh,AP,2020-10-23,3765,4281,20,80238,0,0
Andhra Pradesh,AP,2020-10-24,3342,3572,22,74919,0,0
