state,state_short,date,total_confirmed,total_recovered,total_deceased,total_tested,total_vaccinated_1,total_vaccinated_2
Andaman and Nicobar Islands,AN,2021-03-23,5039,4972,62,307255,14751,5001
Andaman and Nicobar Islands,AN,2021-03-24,5041,4973,62,308812,14934,5068
Andaman and Nicobar Islands,AN,2021-03-25,5042,4974,62,310615,15377,5295
Andaman and Nicobar Islands,AN,2021-03-26,5043,4974,62,312378,15639,5352
Andaman and Nicobar Islands,AN,2021-03-27,5044,4975,62,314309,15989,5372
Andaman and Nicobar Islands,AN,2021-03-28,5046,4976,62,315818,15989,5372
Andaman and Nicobar Islands,AN,2021-03-29,5052,4976,62,317137,15989,5372
Andaman and Nicobar Islands,AN,2021-03-30,5081,4976,62,318382,16480,5608
Andaman and Nicobar Islands,AN,2021-03-31,5083,4976,62,319864,16480,5608
Andaman and Nicobar Islands,AN,2021-04-01,5084,4980,62,321456,17208,5666
Andaman and Nicobar Islands,AN,2021-04-02,5084,4981,62,323001,17669,5198
Andaman and Nicobar Islands,AN,2021-04-03,5098,4987,62,324207,18190,5242
Andaman and Nicobar Islands,AN,2021-04-04,5109,4990,62,325826,18833,5243
Andaman and Nicobar Islands,AN,2021-04-05,5116,5001,62,327270,19927,5290
Andaman and Nicobar Islands,AN,2021-04-06,5123,5010,62,328737,21509,5341
Andaman and Nicobar Islands,AN,2021-04-07,5131,5020,62,330481,22919,5350
Andaman and Nicobar Islands,AN,2021-04-08,5149,5027,62,332119,25396,5403
Andaman and Nicobar Islands,AN,2021-04-09,5161,5028,62,333671,27698,5519
Andaman and Nicobar Islands,AN,2021-04-10,5175,5038,62,335784,29877,5570
Andaman and Nicobar Islands,AN,2021-04-11,5190,5040,62,337833,32059,5612
Andaman and Nicobar Islands,AN,2021-04-12,5201,5050,62,339482,36572,5713
Andaman and Nicobar Islands,AN,2021-04-13,5209,5054,62,341557,43069,5832
Andaman and Nicobar Islands,AN,2021-04-14,5247,5078,63,343431,49657,5941
Andaman and Nicobar Islands,AN,2021-04-15,5262,5082,63,345485,54819,6079
Andaman and Nicobar Islands,AN,2021-04-16,5289,5110,63,347489,61411,6323
Andaman and Nicobar Islands,AN,2021-04-17,5331,5146,64,349739,67540,6568
Andaman and Nicobar Islands,AN,2021-04-18,5390,5200,64,352086,71357,6879
Andaman and Nicobar Islands,AN,2021-04-19,5421,5212,64,353754,75722,7363
Andaman and Nicobar Islands,AN,2021-04-20,5466,5243,64,355507,78989,7937
Andaman and Nicobar Islands,AN,2021-04-21,5490,5276,64,357442,80901,8171
Andaman and Nicobar Islands,AN,2021-04-22,5527,5309,65,358903,83377,8600
Andaman and Nicobar Islands,AN,2021-04-23,5569,5358,65,360595,85201,8965
Andaman and Nicobar Islands,AN,2021-04-24,5614,5410,66,361594,86810,9299
Andaman and Nicobar Islands,AN,2021-04-25,5665,5467,66,363056,87865,9527
Andaman and Nicobar Islands,AN,2021-04-26,5716,5520,66,364735,89290,9819
Andaman and Nicobar Islands,AN,2021-04-27,5764,5562,66,366683,90471,10117
Andaman and Nicobar Islands,AN,2021-04-28,5816,5606,67,367689,91394,10376
Andaman and Nicobar Islands,AN,2021-04-29,5875,5643,67,368945,92417,10581
Andaman and Nicobar Islands,AN,2021-04-30,5949,5701,67,370896,93493,10881
Andaman and Nicobar Islands,AN,2021-05-01,6046,5773,68,372214,94050,11113
Andaman and Nicobar Islands,AN,2021-05-02,6084,5798,69,373007,94126,11160
Andaman and Nicobar Islands,AN,2021-05-03,6150,5850,70,373785,94599,11604
Andaman and Nicobar Islands,AN,2021-05-04,6181,5879,70,374428,94939,11941
Andaman and Nicobar Islands,AN,2021-05-05,6223,5928,71,375095,95314,12442
Andaman and Nicobar Islands,AN,2021-05-06,6255,5958,72,375477,96017,12812
Andaman and Nicobar Islands,AN,2021-05-07,6311,6030,72,375967,96702,13166
Andaman and Nicobar Islands,AN,2021-05-08,6341,6056,74,376536,97202,13455
Andaman and Nicobar Islands,AN,2021-05-09,6367,6088,76,376933,97284,13456
Andaman and Nicobar Islands,AN,2021-05-10,6398,6125,78,377293,97829,13805
Andaman and Nicobar Islands,AN,2021-05-11,6426,6149,78,377516,98215,14015
Andaman and Nicobar Islands,AN,2021-05-12,6470,6175,81,378060,98564,14245
Andaman and Nicobar Islands,AN,2021-05-13,6510,6213,83,378462,98828,14618
Andaman and Nicobar Islands,AN,2021-05-14,6542,6225,85,378887,98837,14618
Andaman and Nicobar Islands,AN,2021-05-15,6568,6267,85,379096,99084,14910
Andaman and Nicobar Islands,AN,2021-05-16,6603,6283,88,379674,99085,14921
Andaman and Nicobar Islands,AN,2021-05-17,6638,6329,89,380102,99514,14926
Andaman and Nicobar Islands,AN,2021-05-18,6674,6359,92,380395,99792,14929
Andaman and Nicobar Islands,AN,2021-05-19,6709,6385,95,380853,100295,14941
Andaman and Nicobar Islands,AN,2021-05-20,6758,6401,96,381349,102026,15149
Andaman and Nicobar Islands,AN,2021-05-21,6789,6417,98,382015,102792,15151
Andaman and Nicobar Islands,AN,2021-05-22,6820,6441,101,382640,103602,15152
Andaman and Nicobar Islands,AN,2021-05-23,6844,6473,103,383265,103987,15152
Andaman and Nicobar Islands,AN,2021-05-24,6853,6495,104,383396,104438,15152
Andaman and Nicobar Islands,AN,2021-05-25,6878,6544,106,383727,105123,15154
Andaman and Nicobar Islands,AN,2021-05-26,6901,6573,108,384188,105932,15154
Andaman and Nicobar Islands,AN,2021-05-27,6917,6591,109,384528,106543,15157
Andaman and Nicobar Islands,AN,2021-05-28,6936,6630,113,385020,107301,15162
Andaman and Nicobar Islands,AN,2021-05-29,6964,6660,113,385564,108314,15166
Andaman and Nicobar Islands,AN,2021-05-30,6984,6683,114,385988,108556,15166
Andaman and Nicobar Islands,AN,2021-05-31,7005,6719,115,386613,109084,15181
Andaman and Nicobar Islands,AN,2021-06-01,7018,6745,118,387348,109815,15186
Andaman and Nicobar Islands,AN,2021-06-02,7043,6781,119,387871,110314,15190
Andaman and Nicobar Islands,AN,2021-06-03,7070,6820,119,388486,110997,15198
Andaman and Nicobar Islands,AN,2021-06-04,7088,6852,121,389152,111498,15206
Andaman and Nicobar Islands,AN,2021-06-05,7105,6876,122,389785,111961,15222
Andaman and Nicobar Islands,AN,2021-06-06,7119,6894,122,390574,111969,15222
Andaman and Nicobar Islands,AN,2021-06-07,7131,6912,123,391273,112476,15250
Andaman and Nicobar Islands,AN,2021-06-08,7154,6935,125,392095,112875,15276
Andaman and Nicobar Islands,AN,2021-06-09,7168,6952,125,392974,113196,15287
Andaman and Nicobar Islands,AN,2021-06-10,7197,6973,125,393692,114083,15300
Andaman and Nicobar Islands,AN,2021-06-11,7233,6984,125,394822,114829,15319
Andaman and Nicobar Islands,AN,2021-06-12,7243,6996,126,395624,115686,15348
Andaman and Nicobar Islands,AN,2021-06-13,7261,7025,126,396534,115688,15348
Andaman and Nicobar Islands,AN,2021-06-14,7269,7034,126,397190,116624,15368
Andaman and Nicobar Islands,AN,2021-06-15,7280,7049,126,397953,117533,15390
Andaman and Nicobar Islands,AN,2021-06-16,7306,7079,127,398852,118493,15413
Andaman and Nicobar Islands,AN,2021-06-17,7335,7104,127,399580,119426,15442
Andaman and Nicobar Islands,AN,2021-06-18,7363,7128,127,400211,120356,15460
Andaman and Nicobar Islands,AN,2021-06-19,7394,7162,127,400997,121196,15497
Andaman and Nicobar Islands,AN,2021-06-20,7406,7177,127,401769,121198,15497
Andaman and Nicobar Islands,AN,2021-06-21,7415,7191,127,402629,121956,15520
Andaman and Nicobar Islands,AN,2021-06-22,7425,7195,127,403616,124713,15556
Andaman and Nicobar Islands,AN,2021-06-23,7438,7210,127,404494,128612,15591
Andaman and Nicobar Islands,AN,2021-06-24,7440,7214,127,405197,133497,15772
Andaman and Nicobar Islands,AN,2021-06-25,7441,7245,127,405887,138286,15846
Andaman and Nicobar Islands,AN,2021-06-26,7446,7265,127,406529,143336,16301
Andaman and Nicobar Islands,AN,2021-06-27,7455,7266,127,407488,145019,16306
Andaman and Nicobar Islands,AN,2021-06-28,7462,7286,128,408220,148504,17435
Andaman and Nicobar Islands,AN,2021-06-29,7466,7296,128,409212,153048,18542
Andaman and Nicobar Islands,AN,2021-06-30,7467,7308,128,409890,156470,19823
Andaman and Nicobar Islands,AN,2021-07-01,7469,7308,128,410741,157304,21198
Andaman and Nicobar Islands,AN,2021-07-02,7475,7325,128,411442,158335,22887
Andaman and Nicobar Islands,AN,2021-07-03,7478,7330,128,412361,159330,24773
Andaman and Nicobar Islands,AN,2021-07-04,7482,7333,128,413316,159342,25173
Andaman and Nicobar Islands,AN,2021-07-05,7482,7339,128,414166,160298,29266
Andaman and Nicobar Islands,AN,2021-07-06,7487,7343,128,415066,161401,35088
Andaman and Nicobar Islands,AN,2021-07-07,7491,7349,128,416065,162375,40529
Andaman and Nicobar Islands,AN,2021-07-08,7492,7351,128,416815,163284,45356
Andaman and Nicobar Islands,AN,2021-07-09,7492,7352,128,417598,164079,51673
Andaman and Nicobar Islands,AN,2021-07-10,7492,7352,129,418550,166120,56520
Andaman and Nicobar Islands,AN,2021-07-11,7492,7352,129,419287,166343,56716
Andaman and Nicobar Islands,AN,2021-07-12,7493,7355,129,420157,168329,62169
Andaman and Nicobar Islands,AN,2021-07-13,7496,7358,129,421108,174389,66257
Andaman and Nicobar Islands,AN,2021-07-14,7499,7359,129,421940,177014,69670
Andaman and Nicobar Islands,AN,2021-07-15,7501,7359,129,422876,178777,72480
Andaman and Nicobar Islands,AN,2021-07-16,7505,7360,129,423910,179882,74953
Andaman and Nicobar Islands,AN,2021-07-17,7506,7361,129,425268,180673,77199
Andaman and Nicobar Islands,AN,2021-07-18,7510,7365,129,426511,180805,77305
Andaman and Nicobar Islands,AN,2021-07-19,7516,7368,129,427711,181725,79542
Andaman and Nicobar Islands,AN,2021-07-20,7518,7370,129,428751,184157,81542
Andaman and Nicobar Islands,AN,2021-07-21,7521,7374,129,429739,184160,81594
Andaman and Nicobar Islands,AN,2021-07-22,7525,7377,129,430415,187006,83658
Andaman and Nicobar Islands,AN,2021-07-23,7525,7379,129,431486,190153,85236
Andaman and Nicobar Islands,AN,2021-07-24,7525,7382,129,432627,192718,86477
Andaman and Nicobar Islands,AN,2021-07-25,7529,7385,129,433596,193281,86558
Andaman and Nicobar Islands,AN,2021-07-26,7530,7387,129,434929,195082,87884
Andaman and Nicobar Islands,AN,2021-07-27,7530,7389,129,436240,197991,88866
Andaman and Nicobar Islands,AN,2021-07-28,7531,7395,129,437301,201244,89557
Andaman and Nicobar Islands,AN,2021-07-29,7534,7395,129,438456,203975,90223
Andaman and Nicobar Islands,AN,2021-07-30,7535,7398,129,439639,206031,90865
Andaman and Nicobar Islands,AN,2021-07-31,7537,7400,129,440870,209696,91562
Andaman and Nicobar Islands,AN,2021-08-01,7539,7403,129,442063,209744,91633
Andaman and Nicobar Islands,AN,2021-08-02,7539,7404,129,443192,210578,92157
Andaman and Nicobar Islands,AN,2021-08-03,7540,7405,129,444838,211569,92591
Andaman and Nicobar Islands,AN,2021-08-04,7541,7408,129,445987,212573,93164
Andaman and Nicobar Islands,AN,2021-08-05,7541,7408,129,447339,213457,93559
Andaman and Nicobar Islands,AN,2021-08-06,7541,7408,129,448882,214334,93845
Andaman and Nicobar Islands,AN,2021-08-07,7544,7409,129,450208,215022,94251
Andaman and Nicobar Islands,AN,2021-08-08,7546,7410,129,451415,215077,94272
Andaman and Nicobar Islands,AN,2021-08-09,7546,7412,129,452587,216053,94601
Andaman and Nicobar Islands,AN,2021-08-10,7548,7412,129,453934,216987,95049
Andaman and Nicobar Islands,AN,2021-08-11,7548,7413,129,455101,219316,95494
Andaman and Nicobar Islands,AN,2021-08-12,7548,7413,129,456247,223763,95987
Andaman and Nicobar Islands,AN,2021-08-13,7548,7415,129,457530,228316,96507
Andaman and Nicobar Islands,AN,2021-08-14,7548,7417,129,458881,232709,97287
Andaman and Nicobar Islands,AN,2021-08-15,7548,7419,129,459903,232929,97305
Andaman and Nicobar Islands,AN,2021-08-16,7549,7419,129,461421,234616,97814
Andaman and Nicobar Islands,AN,2021-08-17,7549,7419,129,463317,235835,98337
Andaman and Nicobar Islands,AN,2021-08-18,7550,7419,129,465502,236656,99260
Andaman and Nicobar Islands,AN,2021-08-19,7553,7419,129,467535,236726,99292
Andaman and Nicobar Islands,AN,2021-08-20,7556,7419,129,469406,238192,99659
Andaman and Nicobar Islands,AN,2021-08-21,7557,7419,129,471525,238494,100155
Andaman and Nicobar Islands,AN,2021-08-22,7557,7420,129,472803,238632,100172
Andaman and Nicobar Islands,AN,2021-08-23,7559,7420,129,474665,241644,101276
Andaman and Nicobar Islands,AN,2021-08-24,7560,7421,129,476828,244623,102072
Andaman and Nicobar Islands,AN,2021-08-25,7560,7424,129,478969,247534,103030
Andaman and Nicobar Islands,AN,2021-08-26,7560,7427,129,480928,249788,103491
Andaman and Nicobar Islands,AN,2021-08-27,7560,7428,129,482951,251619,104010
Andaman and Nicobar Islands,AN,2021-08-28,7560,7428,129,484869,251619,104010
Andaman and Nicobar Islands,AN,2021-08-29,7564,7430,129,486944,254459,104851
Andaman and Nicobar Islands,AN,2021-08-30,7565,7431,129,488646,255805,105042
Andaman and Nicobar Islands,AN,2021-08-31,7566,7431,129,490652,257495,105802
Andaman and Nicobar Islands,AN,2021-09-01,7566,7431,129,492647,258946,106378
Andaman and Nicobar Islands,AN,2021-09-02,7567,7431,129,494555,260237,107011
Andaman and Nicobar Islands,AN,2021-09-03,7570,7432,129,496179,261134,107514
Andaman and Nicobar Islands,AN,2021-09-04,7572,7436,129,498055,262154,108224
Andaman and Nicobar Islands,AN,2021-09-05,7572,7437,129,499979,262193,108239
Andaman and Nicobar Islands,AN,2021-09-06,7572,7437,129,501988,263057,109226
Andaman and Nicobar Islands,AN,2021-09-07,7573,7437,129,504146,264215,110115
Andaman and Nicobar Islands,AN,2021-09-08,7576,7438,129,506028,265589,110961
Andaman and Nicobar Islands,AN,2021-09-09,7577,7441,129,508157,267126,112124
Andaman and Nicobar Islands,AN,2021-09-10,7579,7443,129,510069,268265,112802
Andaman and Nicobar Islands,AN,2021-09-11,7580,7443,129,511969,269519,114036
Andaman and Nicobar Islands,AN,2021-09-12,7582,7444,129,513687,271358,114406
Andaman and Nicobar Islands,AN,2021-09-13,7584,7447,129,515139,273062,115236
Andaman and Nicobar Islands,AN,2021-09-14,7592,7448,129,517648,275024,117136
Andaman and Nicobar Islands,AN,2021-09-15,7592,7450,129,519910,278794,119491
Andaman and Nicobar Islands,AN,2021-09-16,7595,7451,129,522279,279634,122039
Andaman and Nicobar Islands,AN,2021-09-17,7596,7453,129,524696,283628,125298
Andaman and Nicobar Islands,AN,2021-09-18,7598,7455,129,527246,285173,129797
Andaman and Nicobar Islands,AN,2021-09-19,7600,7458,129,529828,286313,131393
Andaman and Nicobar Islands,AN,2021-09-20,7602,7458,129,532511,286761,134854
Andaman and Nicobar Islands,AN,2021-09-21,7607,7461,129,534985,287185,138962
Andaman and Nicobar Islands,AN,2021-09-22,7615,7466,129,537184,287532,142453
Andaman and Nicobar Islands,AN,2021-09-23,7616,7470,129,539577,287854,144530
Andaman and Nicobar Islands,AN,2021-09-24,7617,7472,129,542063,288184,146201
Andaman and Nicobar Islands,AN,2021-09-25,7618,7473,129,544159,288494,148044
Andaman and Nicobar Islands,AN,2021-09-26,7618,7476,129,545708,288523,148108
Andaman and Nicobar Islands,AN,2021-09-27,7619,7479,129,547050,288878,149622
Andaman and Nicobar Islands,AN,2021-09-28,7620,7480,129,548546,289147,150661
Andaman and Nicobar Islands,AN,2021-09-29,7620,7482,129,550232,289464,152144
Andaman and Nicobar Islands,AN,2021-09-30,7621,7483,129,552153,289728,153214
Andaman and Nicobar Islands,AN,2021-10-01,7621,7484,129,554312,289982,154279
Andaman and Nicobar Islands,AN,2021-10-02,7622,7484,129,556135,289999,154338
Andaman and Nicobar Islands,AN,2021-10-03,7623,7485,129,557749,289999,154348
Andaman and Nicobar Islands,AN,2021-10-04,7624,7485,129,559092,290292,156997
Andaman and Nicobar Islands,AN,2021-10-05,7626,7488,129,560925,290554,159221
Andaman and Nicobar Islands,AN,2021-10-06,7627,7488,129,562716,290847,161573
Andaman and Nicobar Islands,AN,2021-10-07,7629,7489,129,564433,291053,163437
Andaman and Nicobar Islands,AN,2021-10-08,7629,7490,129,565922,291239,165062
Andaman and Nicobar Islands,AN,2021-10-09,7632,7492,129,567652,291407,166657
Andaman and Nicobar Islands,AN,2021-10-10,7633,7494,129,569082,291428,166748
Andaman and Nicobar Islands,AN,2021-10-11,7634,7495,129,570492,291679,168154
Andaman and Nicobar Islands,AN,2021-10-12,7635,7498,129,572193,291867,169979
Andaman and Nicobar Islands,AN,2021-10-13,7637,7499,129,573798,292067,170712
Andaman and Nicobar Islands,AN,2021-10-14,7640,7501,129,575298,292202,172247
Andaman and Nicobar Islands,AN,2021-10-15,7641,7503,129,576761,292209,172364
Andaman and Nicobar Islands,AN,2021-10-16,7641,7503,129,577703,292321,174797
Andaman and Nicobar Islands,AN,2021-10-17,7642,7505,129,579071,292322,174806
Andaman and Nicobar Islands,AN,2021-10-18,7642,7506,129,580274,292528,177543
Andaman and Nicobar Islands,AN,2021-10-19,7646,7509,129,581843,292666,179962
Andaman and Nicobar Islands,AN,2021-10-20,7646,7510,129,583314,292669,180118
Andaman and Nicobar Islands,AN,2021-10-21,7646,7510,129,584772,292802,183786
Andaman and Nicobar Islands,AN,2021-10-22,7646,7511,129,586240,292988,186655
Andaman and Nicobar Islands,AN,2021-10-23,7648,7511,129,587939,293112,189393
Andaman and Nicobar Islands,AN,2021-10-24,7648,7513,129,589097,293117,189517
Andaman and Nicobar Islands,AN,2021-10-25,7648,7514,129,590432,293347,191929
Andaman and Nicobar Islands,AN,2021-10-26,7648,7515,129,591576,293512,194041
Andaman and Nicobar Islands,AN,2021-10-27,7650,7516,129,592748,293644,195689
Andaman and Nicobar Islands,AN,2021-10-28,7651,7516,129,594049,293776,197310
Andaman and Nicobar Islands,AN,2021-10-29,7651,7517,129,595397,293904,198731
Andaman and Nicobar Islands,AN,2021-10-30,7651,7518,129,596657,293998,200144
Andaman and Nicobar Islands,AN,2021-10-31,7651,7518,129,598033,294001,200157
Andhra Pradesh,AP,2020-03-12,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-13,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-14,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-15,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-16,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-17,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-18,1,0,0,0,0,0
Andhra Pradesh,AP,2020-03-19,3,0,0,0,0,0
Andhra Pradesh,AP,2020-03-20,3,0,0,0,0,0
Andhra Pradesh,AP,2020-03-21,5,0,0,0,0,0
Andhra Pradesh,AP,2020-03-22,6,0,0,0,0,0
Andhra Pradesh,AP,2020-03-23,7,0,0,0,0,0
Andhra Pradesh,AP,2020-03-24,8,0,0,0,0,0
Andhra Pradesh,AP,2020-03-25,10,0,0,0,0,0
Andhra Pradesh,AP,2020-03-26,11,0,0,0,0,0
Andhra Pradesh,AP,2020-03-27,13,0,0,0,0,0
Andhra Pradesh,AP,2020-03-28,19,0,0,0,0,0
Andhra Pradesh,AP,2020-03-29,21,1,0,0,0,0
Andhra Pradesh,AP,2020-03-30,23,1,0,0,0,0
Andhra Pradesh,AP,2020-03-31,44,1,0,0,0,0
Andhra Pradesh,AP,2020-04-01,111,2,0,0,0,0
Andhra Pradesh,AP,2020-04-02,149,2,0,1800,0,0
Andhra Pradesh,AP,2020-04-03,164,2,1,1800,0,0
Andhra Pradesh,AP,2020-04-04,192,2,1,1800,0,0
Andhra Pradesh,AP,2020-04-05,256,5,1,1800,0,0
Andhra Pradesh,AP,2020-04-06,303,5,3,1800,0,0
Andhra Pradesh,AP,2020-04-07,314,5,4,1800,0,0
Andhra Pradesh,AP,2020-04-08,348,6,4,1800,0,0
Andhra Pradesh,AP,2020-04-09,363,10,6,1800,0,0
Andhra Pradesh,AP,2020-04-10,381,10,6,6374,0,0
Andhra Pradesh,AP,2020-04-11,405,10,6,6958,0,0
Andhra Pradesh,AP,2020-04-12,420,12,7,6958,0,0
Andhra Pradesh,AP,2020-04-13,439,12,7,8755,0,0
Andhra Pradesh,AP,2020-04-14,484,16,11,10505,0,0
Andhra Pradesh,AP,2020-04-15,525,20,14,11613,0,0
Andhra Pradesh,AP,2020-04-16,534,20,14,20235,0,0
Andhra Pradesh,AP,2020-04-17,572,35,14,20235,0,0
Andhra Pradesh,AP,2020-04-18,603,42,16,21450,0,0
Andhra Pradesh,AP,2020-04-19,647,65,17,26958,0,0
Andhra Pradesh,AP,2020-04-20,722,92,20,30733,0,0
Andhra Pradesh,AP,2020-04-21,757,96,22,35755,0,0
Andhra Pradesh,AP,2020-04-22,813,120,24,41512,0,0
Andhra Pradesh,AP,2020-04-23,893,141,27,48032,0,0
Andhra Pradesh,AP,2020-04-24,955,145,29,54338,0,0
Andhra Pradesh,AP,2020-04-25,1016,171,31,61266,0,0
Andhra Pradesh,AP,2020-04-26,1097,231,31,68034,0,0
Andhra Pradesh,AP,2020-04-27,1177,235,31,74551,0,0
Andhra Pradesh,AP,2020-04-28,1259,258,31,80334,0,0
Andhra Pradesh,AP,2020-04-29,1332,287,31,88061,0,0
Andhra Pradesh,AP,2020-04-30,1403,321,31,94558,0,0
Andhra Pradesh,AP,2020-05-01,1463,403,33,102460,0,0
Andhra Pradesh,AP,2020-05-02,1525,441,33,108403,0,0
Andhra Pradesh,AP,2020-05-03,1583,488,33,114937,0,0
Andhra Pradesh,AP,2020-05-04,1650,524,33,125229,0,0
Andhra Pradesh,AP,2020-05-05,1717,589,34,133492,0,0
Andhra Pradesh,AP,2020-05-06,1777,729,36,141274,0,0
Andhra Pradesh,AP,2020-05-07,1833,780,38,149361,0,0
Andhra Pradesh,AP,2020-05-08,1887,842,41,156681,0,0
Andhra Pradesh,AP,2020-05-09,1930,887,44,165069,0,0
Andhra Pradesh,AP,2020-05-10,1980,925,45,173735,0,0
Andhra Pradesh,AP,2020-05-11,2018,998,45,181144,0,0
Andhra Pradesh,AP,2020-05-12,2089,1056,46,191874,0,0
Andhra Pradesh,AP,2020-05-13,2137,1142,47,201196,0,0
Andhra Pradesh,AP,2020-05-14,2205,1192,48,210452,0,0
Andhra Pradesh,AP,2020-05-15,2307,1252,48,219490,0,0
Andhra Pradesh,AP,2020-05-16,2355,1353,49,219490,0,0
Andhra Pradesh,AP,2020-05-17,2380,1456,50,238998,0,0
Andhra Pradesh,AP,2020-05-18,2432,1552,50,248771,0,0
Andhra Pradesh,AP,2020-05-19,2489,1621,52,258450,0,0
Andhra Pradesh,AP,2020-05-20,2560,1664,53,267612,0,0
Andhra Pradesh,AP,2020-05-21,2605,1705,54,275704,0,0
Andhra Pradesh,AP,2020-05-22,2667,1731,55,284119,0,0
Andhra Pradesh,AP,2020-05-23,2714,1779,56,292969,0,0
Andhra Pradesh,AP,2020-05-24,2780,1841,56,304326,0,0
Andhra Pradesh,AP,2020-05-25,2886,1892,56,314566,0,0
Andhra Pradesh,AP,2020-05-26,2983,2017,57,322714,0,0
Andhra Pradesh,AP,2020-05-27,3117,2065,58,332378,0,0
Andhra Pradesh,AP,2020-05-28,3245,2133,59,342236,0,0
Andhra Pradesh,AP,2020-05-29,3330,2234,60,353874,0,0
Andhra Pradesh,AP,2020-05-30,3461,2289,60,363378,0,0
Andhra Pradesh,AP,2020-05-31,3571,2340,62,372748,0,0
Andhra Pradesh,AP,2020-06-01,3676,2374,64,383315,0,0
Andhra Pradesh,AP,2020-06-02,3791,2414,64,395681,0,0
Andhra Pradesh,AP,2020-06-03,3971,2464,68,403747,0,0
Andhra Pradesh,AP,2020-06-04,4112,2529,71,413733,0,0
Andhra Pradesh,AP,2020-06-05,4250,2565,73,423564,0,0
Andhra Pradesh,AP,2020-06-06,4460,2640,73,436335,0,0
Andhra Pradesh,AP,2020-06-07,4659,2669,75,454030,0,0
Andhra Pradesh,AP,2020-06-08,4813,2711,75,468276,0,0
Andhra Pradesh,AP,2020-06-09,4882,2759,77,483361,0,0
Andhra Pradesh,AP,2020-06-10,5247,2869,78,498716,0,0
Andhra Pradesh,AP,2020-06-11,5429,2968,80,510318,0,0
Andhra Pradesh,AP,2020-06-12,5636,3091,80,522093,0,0
Andhra Pradesh,AP,2020-06-13,5858,3185,82,536570,0,0
Andhra Pradesh,AP,2020-06-14,6152,3316,84,552202,0,0
Andhra Pradesh,AP,2020-06-15,6456,3385,86,567375,0,0
Andhra Pradesh,AP,2020-06-16,6720,3513,88,583286,0,0
Andhra Pradesh,AP,2020-06-17,7071,3641,90,598474,0,0
